timestamp,Open,High,Low,Close,Volume,datetime
1.64E+12,62421.14,62421.14,62417.39,62417.39,0.24686,03-11-2021 16:23:38
1.64E+12,62417.39,62417.39,62417.16,62417.16,0.06338,03-11-2021 16:23:39
1.64E+12,62420.99,62421,62420.99,62421,0.01723,03-11-2021 16:23:40
1.64E+12,62421,62421,62420.99,62421,0.07926,03-11-2021 16:23:41
1.64E+12,62420.99,62425.28,62420.99,62425.27,0.11286,03-11-2021 16:23:42
1.64E+12,62425.27,62425.28,62425.27,62425.28,0.45485,03-11-2021 16:23:43
1.64E+12,62425.28,62428.95,62425.28,62428.94,0.19147,03-11-2021 16:23:44
1.64E+12,62428.94,62428.95,62428.94,62428.95,0.10614,03-11-2021 16:23:45
1.64E+12,62428.95,62428.95,62428.92,62428.93,0.19456,03-11-2021 16:23:46
1.64E+12,62428.92,62428.93,62425.52,62425.53,0.17283,03-11-2021 16:23:47
1.64E+12,62425.52,62428.93,62421.01,62425.93,0.35486,03-11-2021 16:23:48
1.64E+12,62421.28,62421.29,62421.28,62421.28,0.073,03-11-2021 16:23:49
1.64E+12,62421.28,62425,62421.28,62425,0.21818,03-11-2021 16:23:50
1.64E+12,62425,62426,62423.35,62423.35,0.04426,03-11-2021 16:23:51
1.64E+12,62425.46,62428.6,62425.46,62428.59,0.49329,03-11-2021 16:23:52
1.64E+12,62428.59,62428.6,62421.03,62426.95,0.52096,03-11-2021 16:23:53
1.64E+12,62426.94,62429.57,62426.94,62427.57,0.40538,03-11-2021 16:23:54
1.64E+12,62427.57,62427.58,62426.56,62426.56,0.15325,03-11-2021 16:23:55
1.64E+12,62426.55,62426.55,62425.46,62425.47,0.1113,03-11-2021 16:23:56
1.64E+12,62425.46,62425.47,62423.88,62423.88,0.1187,03-11-2021 16:23:57
1.64E+12,62423.88,62423.88,62423.87,62423.87,0.1446,03-11-2021 16:23:58
1.64E+12,62423.88,62423.88,62423.87,62423.87,0.16239,03-11-2021 16:23:59
1.64E+12,62423.88,62423.88,62420.17,62420.17,0.18946,03-11-2021 16:24:00
1.64E+12,62420.18,62420.18,62413,62413,0.37059,03-11-2021 16:24:01
1.64E+12,62413,62413,62410.88,62410.88,0.07302,03-11-2021 16:24:02
1.64E+12,62410.85,62410.85,62410.84,62410.85,0.08442,03-11-2021 16:24:03
1.64E+12,62410.84,62410.84,62409,62409,0.052,03-11-2021 16:24:04
1.64E+12,62409,62409,62404.97,62407.14,1.03264,03-11-2021 16:24:05
1.64E+12,62407.14,62407.15,62400.09,62400.1,0.5289,03-11-2021 16:24:06
1.64E+12,62400.1,62400.1,62384.65,62392.47,1.56021,03-11-2021 16:24:07
1.64E+12,62390.79,62390.79,62387.55,62389.58,0.44664,03-11-2021 16:24:08
1.64E+12,62389.58,62396.91,62389.58,62394.91,0.68263,03-11-2021 16:24:09
1.64E+12,62394.91,62397.45,62391.78,62394.37,0.63274,03-11-2021 16:24:10
1.64E+12,62395.02,62395.02,62390.34,62392.89,0.28325,03-11-2021 16:24:11
1.64E+12,62392.89,62392.9,62392.89,62392.89,0.10351,03-11-2021 16:24:12
1.64E+12,62392.89,62392.9,62392.89,62392.9,0.23065,03-11-2021 16:24:13
1.64E+12,62392.9,62392.9,62392.89,62392.89,0.16352,03-11-2021 16:24:14
1.64E+12,62392.89,62392.9,62392.89,62392.89,0.1722,03-11-2021 16:24:15
1.64E+12,62392.89,62392.9,62392.89,62392.89,0.21226,03-11-2021 16:24:16
1.64E+12,62392.89,62392.9,62392.89,62392.9,0.04215,03-11-2021 16:24:17
1.64E+12,62392.9,62397.81,62392.89,62397.81,0.16498,03-11-2021 16:24:18
1.64E+12,62397.81,62397.81,62397.8,62397.8,0.06586,03-11-2021 16:24:19
1.64E+12,62397.8,62413.01,62397.8,62413.01,0.71473,03-11-2021 16:24:20
1.64E+12,62413,62413.01,62411.43,62411.43,0.2551,03-11-2021 16:24:21
1.64E+12,62407.25,62413.18,62407.25,62412.34,0.51595,03-11-2021 16:24:22
1.64E+12,62412.34,62415.91,62412.33,62415.32,0.34449,03-11-2021 16:24:23
1.64E+12,62412.33,62412.33,62400.77,62406.19,0.64303,03-11-2021 16:24:24
1.64E+12,62406.19,62410,62406.19,62407.62,0.52161,03-11-2021 16:24:25
1.64E+12,62407.62,62407.62,62407.61,62407.62,0.06202,03-11-2021 16:24:26
1.64E+12,62407.61,62407.61,62406.2,62406.2,0.00939,03-11-2021 16:24:27
1.64E+12,62406.2,62406.2,62400,62400,0.78407,03-11-2021 16:24:28
1.64E+12,62400,62405.98,62400,62405.97,0.74226,03-11-2021 16:24:29
1.64E+12,62405.97,62405.97,62400,62400,0.60232,03-11-2021 16:24:30
1.64E+12,62400,62400.01,62400,62400.01,0.2144,03-11-2021 16:24:31
1.64E+12,62400.01,62400.01,62400,62400.01,0.01091,03-11-2021 16:24:32
1.64E+12,62400,62400.01,62400,62400.01,0.47329,03-11-2021 16:24:33
1.64E+12,62400.01,62400.01,62400.01,62400.01,0.00032,03-11-2021 16:24:34
1.64E+12,62400.01,62400.01,62400,62400.01,0.21897,03-11-2021 16:24:35
1.64E+12,62400,62404.65,62400,62404.65,0.15508,03-11-2021 16:24:36
1.64E+12,62404.65,62404.65,62404.64,62404.64,0.06497,03-11-2021 16:24:37
1.64E+12,62404.65,62404.65,62400.01,62400.02,0.34738,03-11-2021 16:24:38
1.64E+12,62400.01,62400.02,62400.01,62400.01,0.1632,03-11-2021 16:24:39
1.64E+12,62400.01,62400.02,62400.01,62400.02,0.4206,03-11-2021 16:24:40
1.64E+12,62400.01,62400.01,62400,62400.01,0.18929,03-11-2021 16:24:41
1.64E+12,62400.01,62400.01,62400,62400,0.30608,03-11-2021 16:24:42
1.64E+12,62400,62400.01,62400,62400.01,0.29629,03-11-2021 16:24:43
1.64E+12,62400.01,62400.01,62396.9,62396.9,0.18347,03-11-2021 16:24:44
1.64E+12,62394.83,62404,62394.83,62400,0.48882,03-11-2021 16:24:45
1.64E+12,62401.98,62401.99,62401.98,62401.98,0.17014,03-11-2021 16:24:46
1.64E+12,62401.98,62401.99,62384.22,62385.87,0.55733,03-11-2021 16:24:47
